000	แมวพื้นฐาน<br><br>	กล้ามที่ฝึกมาอย่างดี<br>คือเสน่ห์ของแมวตัวนี้<br>	กล้ามที่ฝึกมาอย่างดีและทรงผม<br>คือเสน่ห์ของแมวตัวนี้<br>		
414	Recruited from Evangelion!<br>The Evangelion production model.<br>Massive Long-Range/Area damage vs Red	Recruited from Evangelion!<br>The true Evangelion, or so says the pilot.<br>Massive Long-Range/Area damage vs Red	Recruited from Evangelion! Eva 02's beast form,<br>activated with a backdoor code. Massive Long-range<br>Area damage vs Red, grows stronger after damage.		
415	A Cat who becomes paralyzed by fear.<br>When bullied, Eva comes to his defense!<br>Knocks back Metal/Black, with Wave Attack!	Cats who can't resist their curious nature.<br>When bullied, Eva comes to their defense!<br>Knocks back Metal/Black, with Wave Attack!			
416	Operators for the secret agency NERV, <br>providing support for the Eva pilots.<br>Area attacks slow Red/Zombies.	Elite command of the NERV agency. <br>An effective team since their school days.<br>Area attacks slow Red/Zombies.			
417	บ่อน้ำร้อนเคลื่อนที่ชื่อเสียงก้องโลก<br>ท่องเที่ยวอย่างสบายและมีสไตล์ การโจมตีทุกทิศทาง<br>จะชะลอและสร้างดาเมจมหาศาลต่อซอมบี้	องค์กรลึกลับที่ปกป้องกองทัพแมว<br>ไม่ให้โฮ่งซุ่มโจมตีจากใต้ดินได้ การโจมตีทุกทิศทาง<br>จะหยุดการเคลื่อนไหว + สร้างดาเมจมหาศาลต่อซอมบี้	ลุยในแนวหน้าของสงครามแมวเพื่อค้นหาและทำลาย<br>ฐานทัพใต้ดินของโฮ่ง การโจมตีทุกทิศทาง<br>จะหยุดการเคลื่อนไหวและสร้างดาเมจมหาศาลต่อซอมบี้		
418	ไอดอลอันเป็นที่รักของทุกคนผู้ที่ในที่สุด <br>ก็สติแตกเพราะเครียดจากการเป็นดารา แต่ถึงเป็น<br>ไอดอลตัวร้ายก็มีแต่รักให้แฟนคลับของเธอ	ไอดอลระดับโลกที่ใช้เสน่ห์ของเธอ<br>ทำให้คนดูที่คลั่งไคล้เธออยู่แล้วบ้าคลั่งขึ้นอีก<br>การโค้งคำนับของเธอจะสร้างดาเมจคริติคอลสูง!			
419	Joining the fight from LINE Pokopang!<br>Rabbity defender of justice who'll<br>do anything to help his friends!	Joining the fight from LINE Pokopang!<br>His mission in life is to bring joy<br>to his fellow woodland creatures.			
420	Joining the fight from LINE Pokopang!<br>A stoic sheep who loves to collect <br>unusual objects! Tough vs Red!	Joining the fight from LINE Pokopang!<br>Hides his scavenged treasures in his fluffy<br>wool for safekeeping. Tough vs Red!			
421	Joining the fight from LINE Pokopang!<br>A burly bear who lives for peace, flowers<br>and tasty fish! Might weaken Black!	Joining the fight from LINE Pokopang!<br>Despite tough looks, loves a nice cup of <br>herbal tea most. Might weaken Black!			
422					
423					
424					
425					
426	สุดยอดอาวุธโบราณที่ไปเช่ามาจากห้องทดลองลึกลับ<br>แต่ว่าพวกแมวกำลังหัดขับขี่อยู่<br>เลยยังไม่เผยพลังที่แท้จริงออกมา (โจมตีพื้นที่)	พวกแมวแอบพัฒนาต่อเองโดยไม่ได้รับอนุญาต<br>เปลี่ยนเกราะโบราณให้เป็นไทเทเนียม<br>ผิดสัญญาเช่าชัดเจน (โจมตีพื้นที่)	หลังจากจ่ายค่าปรับแล้ว พวกแมวก็ทนไม่ไหว<br>ดัดแปลงต่อ และตอนนี้ใช้เทคโนโลยีทดลอง<br>ที่พบจากพิมพ์เขียวต้นแบบโบราณ (โจมตีพื้นที่)		
427	ปาร์ตี้แมวที่ออกเดินทางเพื่อไปปราบจอมปีศาจ<br>การโจมตีระยะไกลมีโอกาสคริติคอล<br>มีโอกาสลดทอนสีแดง สีดำ และลอย 100%	นี่คือผู้ถูกเลือกและเหล่าผู้ติดตาม<br>การโจมตีระยะไกลมีโอกาสคริติคอล<br>มีโอกาสลดทอนสีแดง สีดำ และลอย 100%	ผู้กล้าของเราต้องไปทำเควสต์บนท้องฟ้า!<br>การโจมตีระยะไกลมีโอกาสคริติคอล<br>ลดทอนสีแดง สีดำ ลอย และซากวัตถุ 100%		
428	A boy lost to the destruction, reborn as a<br>Cat who makes ominous statements.<br>100% chance of Wave Attack.	Over time, the boy-turned-Cat evolved the <br>powerful legs from his time as a human.<br>100% chance of Wave Attack.			
429	Cat bearing the spirit of a legendary programmer<br>dedicated to teaching the world through his blog.<br>Long-distance attacks 100% Weaken non-Metal.	An expert techie who knows any machine inside<br>and out. Yesterday, his own blog was hacked...<br>Long-distance attacks 100% Weaken non-Metal.			
430					
431	อัจฉริยะจากสำนักงานสืบสวนอเวจีของปรโลก<br>ได้ไขคดีไปแล้ว 665 สำนวน<br>คลื่นโจมตีอาจจะหยุดการเคลื่อนไหวเอเลี่ยน/ลอยได้	นักสืบมือฉมังที่ใกล้จะค้นพบความจริง<br>และเผยแผนการที่น่ากลัวยิ่งกว่านรก<br>คลื่นโจมตีอาจจะหยุดการเคลื่อนไหวเอเลี่ยน/ซอมบี้ได้	ค้นพบพลังที่แท้จริงของตนเองหลังจาก จับเจ้าปีศาจฉ้อราษฎร์<br>มาขึ้นศาลได้ และก็ถึงเวลาแห่งการพิพากษาแล้ว!<br>คลื่นโจมตีหยุดการเคลื่อนไหวซอมบี้ 100%	นักสืบสวนอัจฉริยะที่ค้นพบว่ามีพลังสวรรค์<br>อยู่ในสายเลือดของตนหลังจากชนะศึกหนักมาได้ มือปราบนักปราชญ์<br>เก่งกับซอมบี้ โจมตีคลื่นแช่แข็งได้ 100%
432	Joining the fight from Betakkuma!<br>Weirdly cute white bear with some slick moves.<br>Might knockback Aliens.	Joining the fight from Betakkuma!<br>Changed colors after training by an assassin's guild.<br>Might knockback Aliens.			
